Début du scan avec comme paramètres :  

Protocole : TCP		 Nom d'hôte : boobagump.fr
Port de début : 1		 Timeout Max. socket : 2
Port de fin : 2000		 Execution parallèle : 200 threads

2023-04-12 15:53:39.591265	Port	TCP	101	Fermé
2023-04-12 15:53:39.591660	Port	TCP	11	Fermé
2023-04-12 15:53:39.591848	Port	TCP	121	Fermé
2023-04-12 15:53:39.591884	Port	TCP	141	Fermé
2023-04-12 15:53:39.591919	Port	TCP	31	Fermé
2023-04-12 15:53:39.592248	Port	TCP	21	Fermé
2023-04-12 15:53:39.592362	Port	TCP	51	Fermé
2023-04-12 15:53:39.592671	Port	TCP	151	Fermé
2023-04-12 15:53:39.592700	Port	TCP	1	Fermé
2023-04-12 15:53:39.592723	Port	TCP	81	Fermé
2023-04-12 15:53:39.592744	Port	TCP	111	Fermé
2023-04-12 15:53:39.592767	Port	TCP	41	Fermé
2023-04-12 15:53:39.592852	Port	TCP	61	Fermé
2023-04-12 15:53:39.593099	Port	TCP	201	Fermé
2023-04-12 15:53:39.593135	Port	TCP	171	Fermé
2023-04-12 15:53:39.593166	Port	TCP	131	Fermé
2023-04-12 15:53:39.593189	Port	TCP	241	Fermé
2023-04-12 15:53:39.593236	Port	TCP	91	Fermé
2023-04-12 15:53:39.593256	Port	TCP	301	Fermé
2023-04-12 15:53:39.593281	Port	TCP	71	Fermé
2023-04-12 15:53:39.593305	Port	TCP	331	Fermé
2023-04-12 15:53:39.593332	Port	TCP	291	Fermé
2023-04-12 15:53:39.593664	Port	TCP	191	Fermé
2023-04-12 15:53:39.593691	Port	TCP	231	Fermé
2023-04-12 15:53:39.593709	Port	TCP	221	Fermé
2023-04-12 15:53:39.593741	Port	TCP	161	Fermé
2023-04-12 15:53:39.593775	Port	TCP	211	Fermé
2023-04-12 15:53:39.593825	Port	TCP	281	Fermé
2023-04-12 15:53:39.593842	Port	TCP	251	Fermé
2023-04-12 15:53:39.593875	Port	TCP	271	Fermé
2023-04-12 15:53:39.593913	Port	TCP	181	Fermé
2023-04-12 15:53:39.594390	Port	TCP	22	Ouvert
2023-04-12 15:53:39.594535	Port	TCP	261	Fermé
2023-04-12 15:53:39.594659	Port	TCP	411	Fermé
2023-04-12 15:53:39.594695	Port	TCP	361	Fermé
2023-04-12 15:53:39.594725	Port	TCP	371	Fermé
2023-04-12 15:53:39.594752	Port	TCP	391	Fermé
2023-04-12 15:53:39.594785	Port	TCP	311	Fermé
2023-04-12 15:53:39.594810	Port	TCP	321	Fermé
2023-04-12 15:53:39.594825	Port	TCP	341	Fermé
2023-04-12 15:53:39.594843	Port	TCP	401	Fermé
2023-04-12 15:53:39.594872	Port	TCP	351	Fermé
2023-04-12 15:53:39.594917	Port	TCP	381	Fermé
2023-04-12 15:53:39.595689	Port	TCP	441	Fermé
2023-04-12 15:53:39.595715	Port	TCP	431	Fermé
2023-04-12 15:53:39.595736	Port	TCP	421	Fermé
2023-04-12 15:53:39.595757	Port	TCP	451	Fermé
2023-04-12 15:53:39.595776	Port	TCP	491	Fermé
2023-04-12 15:53:39.595796	Port	TCP	471	Fermé
2023-04-12 15:53:39.595814	Port	TCP	461	Fermé
2023-04-12 15:53:39.595836	Port	TCP	511	Fermé
2023-04-12 15:53:39.595860	Port	TCP	501	Fermé
2023-04-12 15:53:39.595880	Port	TCP	481	Fermé
2023-04-12 15:53:39.596660	Port	TCP	531	Fermé
2023-04-12 15:53:39.596707	Port	TCP	521	Fermé
2023-04-12 15:53:39.596754	Port	TCP	571	Fermé
2023-04-12 15:53:39.596804	Port	TCP	561	Fermé
2023-04-12 15:53:39.596832	Port	TCP	541	Fermé
2023-04-12 15:53:39.596885	Port	TCP	551	Fermé
2023-04-12 15:53:39.604669	Port	TCP	611	Fermé
2023-04-12 15:53:39.604712	Port	TCP	1501	Fermé
2023-04-12 15:53:39.604754	Port	TCP	621	Fermé
2023-04-12 15:53:39.604788	Port	TCP	1691	Fermé
2023-04-12 15:53:39.605728	Port	TCP	1481	Fermé
2023-04-12 15:53:39.616663	Port	TCP	1681	Fermé
2023-04-12 15:53:39.616691	Port	TCP	1381	Fermé
2023-04-12 15:53:39.616972	Port	TCP	1101	Fermé
2023-04-12 15:53:39.617002	Port	TCP	1401	Fermé
2023-04-12 15:53:39.617039	Port	TCP	1311	Fermé
2023-04-12 15:53:39.617075	Port	TCP	1761	Fermé
2023-04-12 15:53:39.617099	Port	TCP	1641	Fermé
2023-04-12 15:53:39.617130	Port	TCP	1441	Fermé
2023-04-12 15:53:39.617261	Port	TCP	1111	Fermé
2023-04-12 15:53:39.617298	Port	TCP	1961	Fermé
2023-04-12 15:53:39.617670	Port	TCP	1421	Fermé
2023-04-12 15:53:39.617803	Port	TCP	741	Fermé
2023-04-12 15:53:39.617885	Port	TCP	1811	Fermé
2023-04-12 15:53:39.617927	Port	TCP	1581	Fermé
2023-04-12 15:53:39.617972	Port	TCP	811	Fermé
2023-04-12 15:53:39.618078	Port	TCP	1541	Fermé
2023-04-12 15:53:39.618136	Port	TCP	1531	Fermé
2023-04-12 15:53:39.618180	Port	TCP	661	Fermé
2023-04-12 15:53:39.618223	Port	TCP	1831	Fermé
2023-04-12 15:53:39.618288	Port	TCP	1221	Fermé
2023-04-12 15:53:39.618337	Port	TCP	1461	Fermé
2023-04-12 15:53:39.618374	Port	TCP	1331	Fermé
2023-04-12 15:53:39.618423	Port	TCP	1721	Fermé
2023-04-12 15:53:39.618462	Port	TCP	1591	Fermé
2023-04-12 15:53:39.618488	Port	TCP	1851	Fermé
2023-04-12 15:53:39.618513	Port	TCP	1571	Fermé
2023-04-12 15:53:39.618558	Port	TCP	1321	Fermé
2023-04-12 15:53:39.618625	Port	TCP	821	Fermé
2023-04-12 15:53:39.618676	Port	TCP	651	Fermé
2023-04-12 15:53:39.618698	Port	TCP	1031	Fermé
2023-04-12 15:53:39.618718	Port	TCP	1471	Fermé
2023-04-12 15:53:39.618745	Port	TCP	881	Fermé
2023-04-12 15:53:39.618766	Port	TCP	1511	Fermé
2023-04-12 15:53:39.618809	Port	TCP	871	Fermé
2023-04-12 15:53:39.618873	Port	TCP	1651	Fermé
2023-04-12 15:53:39.618903	Port	TCP	641	Fermé
2023-04-12 15:53:39.618924	Port	TCP	851	Fermé
2023-04-12 15:53:39.618959	Port	TCP	1241	Fermé
2023-04-12 15:53:39.618981	Port	TCP	1301	Fermé
