Début du scan avec comme paramètres :  

Protocole : TCP		 Nom d'hôte : boobagump.fr
Port de début : 1		 Timeout Max. socket : 2
Port de fin : 9000		 Execution parallèle : 900 threads

2023-04-12 16:07:37.321526	Port	TCP	161	Fermé
2023-04-12 16:07:37.321606	Port	TCP	1	Fermé
2023-04-12 16:07:37.321660	Port	TCP	91	Fermé
2023-04-12 16:07:37.321715	Port	TCP	231	Fermé
2023-04-12 16:07:37.321763	Port	TCP	131	Fermé
2023-04-12 16:07:37.321799	Port	TCP	221	Fermé
2023-04-12 16:07:37.321865	Port	TCP	241	Fermé
2023-04-12 16:07:37.321910	Port	TCP	271	Fermé
2023-04-12 16:07:37.321943	Port	TCP	61	Fermé
2023-04-12 16:07:37.321987	Port	TCP	191	Fermé
2023-04-12 16:07:37.322010	Port	TCP	281	Fermé
2023-04-12 16:07:37.322030	Port	TCP	31	Fermé
2023-04-12 16:07:37.322058	Port	TCP	201	Fermé
2023-04-12 16:07:37.322093	Port	TCP	211	Fermé
2023-04-12 16:07:37.322125	Port	TCP	21	Fermé
2023-04-12 16:07:37.322162	Port	TCP	101	Fermé
2023-04-12 16:07:37.322185	Port	TCP	51	Fermé
2023-04-12 16:07:37.322209	Port	TCP	151	Fermé
2023-04-12 16:07:37.322228	Port	TCP	11	Fermé
2023-04-12 16:07:37.322242	Port	TCP	111	Fermé
2023-04-12 16:07:37.322260	Port	TCP	71	Fermé
2023-04-12 16:07:37.322278	Port	TCP	171	Fermé
2023-04-12 16:07:37.322306	Port	TCP	311	Fermé
2023-04-12 16:07:37.322319	Port	TCP	141	Fermé
2023-04-12 16:07:37.322331	Port	TCP	81	Fermé
2023-04-12 16:07:37.322351	Port	TCP	41	Fermé
2023-04-12 16:07:37.322364	Port	TCP	301	Fermé
2023-04-12 16:07:37.322383	Port	TCP	181	Fermé
2023-04-12 16:07:37.322395	Port	TCP	291	Fermé
2023-04-12 16:07:37.322426	Port	TCP	121	Fermé
2023-04-12 16:07:37.322672	Port	TCP	261	Fermé
2023-04-12 16:07:37.322696	Port	TCP	321	Fermé
2023-04-12 16:07:37.322725	Port	TCP	251	Fermé
2023-04-12 16:07:37.323693	Port	TCP	401	Fermé
2023-04-12 16:07:37.323759	Port	TCP	461	Fermé
2023-04-12 16:07:37.323798	Port	TCP	331	Fermé
2023-04-12 16:07:37.323856	Port	TCP	451	Fermé
2023-04-12 16:07:37.323911	Port	TCP	361	Fermé
2023-04-12 16:07:37.323966	Port	TCP	411	Fermé
2023-04-12 16:07:37.324002	Port	TCP	421	Fermé
2023-04-12 16:07:37.324050	Port	TCP	391	Fermé
2023-04-12 16:07:37.324081	Port	TCP	441	Fermé
2023-04-12 16:07:37.324116	Port	TCP	371	Fermé
