Début du scan avec comme paramètres :  

Protocole : TCP		 Nom d'hôte : boobagump.fr
Port de début : 1		 Timeout Max. socket : 2
Port de fin : 2000		 Execution parallèle : 200 threads

2023-04-12 15:46:52.696105	Port	TCP	61	Fermé
2023-04-12 15:46:52.696188	Port	TCP	181	Fermé
2023-04-12 15:46:52.696240	Port	TCP	11	Fermé
2023-04-12 15:46:52.696295	Port	TCP	21	Fermé
2023-04-12 15:46:52.696348	Port	TCP	201	Fermé
2023-04-12 15:46:52.696380	Port	TCP	261	Fermé
2023-04-12 15:46:52.696420	Port	TCP	211	Fermé
2023-04-12 15:46:52.696459	Port	TCP	111	Fermé
2023-04-12 15:46:52.696489	Port	TCP	131	Fermé
2023-04-12 15:46:52.696511	Port	TCP	251	Fermé
2023-04-12 15:46:52.696546	Port	TCP	41	Fermé
2023-04-12 15:46:52.696572	Port	TCP	1	Fermé
2023-04-12 15:46:52.696599	Port	TCP	71	Fermé
2023-04-12 15:46:52.696628	Port	TCP	101	Fermé
2023-04-12 15:46:52.696669	Port	TCP	141	Fermé
2023-04-12 15:46:52.696694	Port	TCP	151	Fermé
2023-04-12 15:46:52.696719	Port	TCP	81	Fermé
2023-04-12 15:46:52.696731	Port	TCP	161	Fermé
2023-04-12 15:46:52.696754	Port	TCP	191	Fermé
2023-04-12 15:46:52.696766	Port	TCP	171	Fermé
2023-04-12 15:46:52.696777	Port	TCP	121	Fermé
2023-04-12 15:46:52.696790	Port	TCP	221	Fermé
2023-04-12 15:46:52.696804	Port	TCP	51	Fermé
2023-04-12 15:46:52.696816	Port	TCP	271	Fermé
2023-04-12 15:46:52.696844	Port	TCP	91	Fermé
2023-04-12 15:46:52.696860	Port	TCP	31	Fermé
2023-04-12 15:46:52.696874	Port	TCP	231	Fermé
2023-04-12 15:46:52.697658	Port	TCP	331	Fermé
2023-04-12 15:46:52.697692	Port	TCP	361	Fermé
2023-04-12 15:46:52.697724	Port	TCP	241	Fermé
2023-04-12 15:46:52.697749	Port	TCP	341	Fermé
2023-04-12 15:46:52.697770	Port	TCP	311	Fermé
2023-04-12 15:46:52.697798	Port	TCP	321	Fermé
2023-04-12 15:46:52.697818	Port	TCP	281	Fermé
2023-04-12 15:46:52.697843	Port	TCP	291	Fermé
2023-04-12 15:46:52.697866	Port	TCP	351	Fermé
2023-04-12 15:46:52.697897	Port	TCP	371	Fermé
2023-04-12 15:46:52.697913	Port	TCP	301	Fermé
2023-04-12 15:46:52.698670	Port	TCP	451	Fermé
2023-04-12 15:46:52.698725	Port	TCP	471	Fermé
2023-04-12 15:46:52.698745	Port	TCP	491	Fermé
2023-04-12 15:46:52.698775	Port	TCP	421	Fermé
2023-04-12 15:46:52.698802	Port	TCP	411	Fermé
2023-04-12 15:46:52.698822	Port	TCP	431	Fermé
2023-04-12 15:46:52.698838	Port	TCP	381	Fermé
2023-04-12 15:46:52.698859	Port	TCP	441	Fermé
2023-04-12 15:46:52.698875	Port	TCP	401	Fermé
2023-04-12 15:46:52.698896	Port	TCP	501	Fermé
2023-04-12 15:46:52.698912	Port	TCP	391	Fermé
2023-04-12 15:46:52.698929	Port	TCP	481	Fermé
2023-04-12 15:46:52.698942	Port	TCP	461	Fermé
2023-04-12 15:46:52.699653	Port	TCP	531	Fermé
2023-04-12 15:46:52.699686	Port	TCP	581	Fermé
2023-04-12 15:46:52.699722	Port	TCP	571	Fermé
2023-04-12 15:46:52.699764	Port	TCP	511	Fermé
2023-04-12 15:46:52.699787	Port	TCP	541	Fermé
2023-04-12 15:46:52.699814	Port	TCP	561	Fermé
2023-04-12 15:46:52.699836	Port	TCP	521	Fermé
2023-04-12 15:46:52.699860	Port	TCP	551	Fermé
2023-04-12 15:46:52.700390	Port	TCP	22	Ouvert
2023-04-12 15:46:52.711658	Port	TCP	1471	Fermé
2023-04-12 15:46:52.711689	Port	TCP	621	Fermé
2023-04-12 15:46:52.720663	Port	TCP	1761	Fermé
2023-04-12 15:46:52.720695	Port	TCP	1451	Fermé
2023-04-12 15:46:52.720725	Port	TCP	1461	Fermé
2023-04-12 15:46:52.720773	Port	TCP	1371	Fermé
2023-04-12 15:46:52.720827	Port	TCP	1841	Fermé
2023-04-12 15:46:52.720869	Port	TCP	1441	Fermé
2023-04-12 15:46:52.720898	Port	TCP	1631	Fermé
2023-04-12 15:46:52.721189	Port	TCP	651	Fermé
2023-04-12 15:46:52.721226	Port	TCP	711	Fermé
2023-04-12 15:46:52.721262	Port	TCP	771	Fermé
2023-04-12 15:46:52.721296	Port	TCP	1531	Fermé
2023-04-12 15:46:52.721326	Port	TCP	1361	Fermé
2023-04-12 15:46:52.721359	Port	TCP	1221	Fermé
2023-04-12 15:46:52.721409	Port	TCP	1041	Fermé
2023-04-12 15:46:52.721464	Port	TCP	821	Fermé
2023-04-12 15:46:52.721492	Port	TCP	1351	Fermé
2023-04-12 15:46:52.721532	Port	TCP	1741	Fermé
2023-04-12 15:46:52.721552	Port	TCP	1001	Fermé
2023-04-12 15:46:52.721583	Port	TCP	1331	Fermé
2023-04-12 15:46:52.721631	Port	TCP	1341	Fermé
2023-04-12 15:46:52.721691	Port	TCP	791	Fermé
2023-04-12 15:46:52.721707	Port	TCP	681	Fermé
2023-04-12 15:46:52.721730	Port	TCP	1721	Fermé
2023-04-12 15:46:52.721747	Port	TCP	1781	Fermé
2023-04-12 15:46:52.721762	Port	TCP	1681	Fermé
2023-04-12 15:46:52.721783	Port	TCP	1921	Fermé
2023-04-12 15:46:52.721807	Port	TCP	1891	Fermé
2023-04-12 15:46:52.721837	Port	TCP	1611	Fermé
2023-04-12 15:46:52.721890	Port	TCP	1871	Fermé
2023-04-12 15:46:52.721916	Port	TCP	841	Fermé
2023-04-12 15:46:52.721946	Port	TCP	1821	Fermé
2023-04-12 15:46:52.721967	Port	TCP	1261	Fermé
2023-04-12 15:46:52.721980	Port	TCP	1521	Fermé
2023-04-12 15:46:52.721995	Port	TCP	1831	Fermé
2023-04-12 15:46:52.722014	Port	TCP	1601	Fermé
2023-04-12 15:46:52.722031	Port	TCP	701	Fermé
2023-04-12 15:46:52.722044	Port	TCP	1671	Fermé
2023-04-12 15:46:52.722061	Port	TCP	1851	Fermé
2023-04-12 15:46:52.722086	Port	TCP	1181	Fermé
2023-04-12 15:46:52.722102	Port	TCP	1941	Fermé
2023-04-12 15:46:52.722116	Port	TCP	1591	Fermé
2023-04-12 15:46:52.722140	Port	TCP	611	Fermé
2023-04-12 15:46:52.722159	Port	TCP	1481	Fermé
2023-04-12 15:46:52.722172	Port	TCP	1801	Fermé
2023-04-12 15:46:52.722183	Port	TCP	1421	Fermé
2023-04-12 15:46:52.722194	Port	TCP	1411	Fermé
2023-04-12 15:46:52.722209	Port	TCP	1641	Fermé
2023-04-12 15:46:52.722230	Port	TCP	1991	Fermé
2023-04-12 15:46:52.722243	Port	TCP	1931	Fermé
2023-04-12 15:46:52.722254	Port	TCP	1511	Fermé
2023-04-12 15:46:52.722268	Port	TCP	601	Fermé
2023-04-12 15:46:52.722278	Port	TCP	1321	Fermé
2023-04-12 15:46:52.722296	Port	TCP	1311	Fermé
2023-04-12 15:46:52.722308	Port	TCP	1391	Fermé
2023-04-12 15:46:52.722331	Port	TCP	1751	Fermé
2023-04-12 15:46:52.722772	Port	TCP	1301	Fermé
2023-04-12 15:46:52.722833	Port	TCP	1771	Fermé
2023-04-12 15:46:52.722937	Port	TCP	1791	Fermé
2023-04-12 15:46:52.722978	Port	TCP	1911	Fermé
2023-04-12 15:46:52.723020	Port	TCP	831	Fermé
2023-04-12 15:46:52.723057	Port	TCP	1281	Fermé
2023-04-12 15:46:52.723092	Port	TCP	1131	Fermé
2023-04-12 15:46:52.723143	Port	TCP	1171	Fermé
2023-04-12 15:46:52.723183	Port	TCP	981	Fermé
2023-04-12 15:46:52.723207	Port	TCP	591	Fermé
2023-04-12 15:46:52.723265	Port	TCP	1101	Fermé
2023-04-12 15:46:52.723301	Port	TCP	1551	Fermé
2023-04-12 15:46:52.723330	Port	TCP	1271	Fermé
2023-04-12 15:46:52.723375	Port	TCP	1711	Fermé
2023-04-12 15:46:52.723413	Port	TCP	1901	Fermé
2023-04-12 15:46:52.723440	Port	TCP	1581	Fermé
2023-04-12 15:46:52.723466	Port	TCP	1811	Fermé
2023-04-12 15:46:52.723489	Port	TCP	1961	Fermé
2023-04-12 15:46:52.723514	Port	TCP	661	Fermé
2023-04-12 15:46:52.723547	Port	TCP	1651	Fermé
2023-04-12 15:46:52.723585	Port	TCP	1151	Fermé
2023-04-12 15:46:52.723647	Port	TCP	1191	Fermé
2023-04-12 15:46:52.723672	Port	TCP	1381	Fermé
2023-04-12 15:46:52.723700	Port	TCP	1291	Fermé
2023-04-12 15:46:52.723737	Port	TCP	1401	Fermé
2023-04-12 15:46:52.723768	Port	TCP	1861	Fermé
2023-04-12 15:46:52.723797	Port	TCP	1021	Fermé
2023-04-12 15:46:52.723817	Port	TCP	961	Fermé
2023-04-12 15:46:52.723844	Port	TCP	751	Fermé
2023-04-12 15:46:52.723871	Port	TCP	941	Fermé
2023-04-12 15:46:52.723907	Port	TCP	951	Fermé
2023-04-12 15:46:52.723946	Port	TCP	1881	Fermé
2023-04-12 15:46:52.723965	Port	TCP	1621	Fermé
2023-04-12 15:46:52.723989	Port	TCP	891	Fermé
2023-04-12 15:46:52.731716	Port	TCP	691	Fermé
2023-04-12 15:46:52.731752	Port	TCP	631	Fermé
2023-04-12 15:46:52.731796	Port	TCP	1241	Fermé
2023-04-12 15:46:52.731842	Port	TCP	641	Fermé
2023-04-12 15:46:52.731879	Port	TCP	911	Fermé
2023-04-12 15:46:52.731912	Port	TCP	761	Fermé
2023-04-12 15:46:52.731972	Port	TCP	671	Fermé
2023-04-12 15:46:52.732054	Port	TCP	1111	Fermé
2023-04-12 15:46:52.732082	Port	TCP	1731	Fermé
2023-04-12 15:46:52.732107	Port	TCP	781	Fermé
2023-04-12 15:46:52.732139	Port	TCP	1251	Fermé
2023-04-12 15:46:52.732158	Port	TCP	1071	Fermé
2023-04-12 15:46:52.732188	Port	TCP	851	Fermé
2023-04-12 15:46:52.732225	Port	TCP	931	Fermé
2023-04-12 15:46:52.732246	Port	TCP	991	Fermé
2023-04-12 15:46:52.732269	Port	TCP	921	Fermé
2023-04-12 15:46:52.732287	Port	TCP	861	Fermé
2023-04-12 15:46:52.732308	Port	TCP	871	Fermé
2023-04-12 15:46:52.732333	Port	TCP	1951	Fermé
2023-04-12 15:46:52.732356	Port	TCP	811	Fermé
2023-04-12 15:46:52.732374	Port	TCP	741	Fermé
